source,titre,prix,type_bien,quartier,surface_m2,point_repere,vendeur,date_publication,nb_images,image_url,date_scraping,ville,nb_chambres,nb_sdb,description,page,id_unique,type_annonce,nb_vues,nb_pieces_total,meuble,
mauri-home.com,Maison à louer,60000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-10.46.29.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,5,2,,,,Location,,,,
mauri-home.com,Duplexe meublé à louer,80000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-11.45.44.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,,
mauri-home.com,Duplex meublé,92000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F52FCBB5B-3765-44D2-BC2C-CACDE6DE5F0F.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,3,,,,Location,,,,
mauri-home.com,Propriété d'exception,30000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2FIMG_9975.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,10,,,,Location,,,,
mauri-home.com,Appartement Haut standing,60000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-10.32.57.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,,
mauri-home.com,Appartement neuf à louer,90000 MRU,,Ilot F Nord,300 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F03%2F10.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,,
mauri-home.com,Maison neuve,60000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F29C3DA5E-2EB8-4B53-9EA1-8412E0CF485A.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,4,,,,Location,,,,
mauri-home.com,Duplex meublé neuf,45000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FC02270A6-893E-4D7F-B51C-1502AC4B1D62.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,,
mauri-home.com,Appartement résidentiel,20000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F2-1.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,,
mauri-home.com,Duplex meublé,45000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F77D4D9F0-7953-4741-B9BD-862BB730FFA6.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,,
mauri-home.com,Maison zone des Ambassades,40000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_6830.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,4,,,,Location,,,,
mauri-home.com,Villa neuve avec piscine,150000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FE72AFC4E-A65A-48BF-A8CA-D9FD5CA8569A.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,4,,,,Location,,,,
mauri-home.com,Chambre à loué dans un appartement vers hotel EMIRA,3000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68b1bc99ed4b0_main.PNG&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,فرصة ديبلكس للأجار قرب مصحة بن سينا,25000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769880765462_1000405566.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,7,4,,,,Location,,,,
mauri-home.com,شقق سكنية للأجار,38000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769781679019_IMG_3900.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,STUDIO A LOUER,8000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689caaa09998f_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,أبرتماه للإيجار في الصكوك أجديد مافات أندخل,12000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769856377507_1000406062.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,,
mauri-home.com,شقة للأجار قرب طريق نواذيب فاتح عل كدروه,18000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769856472231_1000405328.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,2,,,,Location,,,,
mauri-home.com,NOUVELLE MAISON EN VENTE - ETAGE R+1,18000000 MRU,,Tevragh Zeina,300 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F688034656e685_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,,
mauri-home.com,STUDIO A LOUER,4500 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689ca894cdc32_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,Appartement à louer à Cité Plage,10000 MRU,,Cité Plage,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68f2bd40a59f7_main.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,,
mauri-home.com,Appartement à louer à Cité Plage,20000 MRU,,Cité Plage,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68f2bc64953a7_main.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,1,,,,Location,,,,
mauri-home.com,MAGASIN A LOUER,5000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68c415f7e2d2b_main.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,ETAGE EN VENTE,3500000 MRU,,Tevragh Zeina,300 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68c41023a89ba_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,1,,,,Location,,,,
mauri-home.com,VILLA DUPLEX A LOUER,45000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689a74930ce61_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,,
mauri-home.com,VILLA DUPLEX MEUBLEE A LOUER,150000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6875ac595f39b_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,VILLA DUPLEX A LOUER,40000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689a4bebbb96e_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,5,1,,,,Location,,,,
mauri-home.com,للإيجار للمؤسسات,60000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1770578345845_1000292793.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,APPARTEMENT MEUBLE A LOUER,4000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68802e4822758_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,VILLA DUPLEX A LOUER,180000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633f828939f_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,1,,,,Location,,,,
mauri-home.com,VILLA DUPLEX MEUBLEE A LOUER,70000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6875afb1cf46f_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,1,,,,Location,,,,
mauri-home.com,VILLA DUPLEX MEUBLEE A LOUER,200000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633ce6d8bca_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,6,1,,,,Location,,,,
mauri-home.com,MAISON EN VENTE AVEC TITRE FONCIER,5600000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6866c219557ae_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,VILLA DUPLEX A LOUER,150000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633f1b82f8a_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,1,,,,Location,,,,
mauri-home.com,APPARTEMENT MEUBLE A LOUER,40000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861d2c8ccc0d_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,GRANDE VILLA TRIPLEX A LOUER,150000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68687a6b19e9c_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,DUPLEX 4 PIECES A LOUER,20000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861c69704d49_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,1,,,,Location,,,,
mauri-home.com,VILLA DUPLEX 5 PIECES AVEC PISCINE A LOUER,80000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F686463f07c404_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,APPARTEMENTS MEUBLES A LOUER,65000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861e2f786ca5_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,,
mauri-home.com,APPARTEMENTS MEUBLES A LOUER,45000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861cf74b8240_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,,
mauri-home.com,فيه دار لأجار قرب ديار تاتا  كبير مناسب للمكاتب,40000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1770458775290_1000409649.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,12,7,,,,Location,,,,
mauri-home.com,VILLA A LOUER,16000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68937e1268690_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,,
mauri-home.com,VILLA TRIPLEX 13 PIECES AVEC PISCINE A LOUER,150000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6864292fb3681_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,11,1,,,,Location,,,,
mauri-home.com,STUDIO MEUBLE A LOUER,45000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861e26028a9f_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,APPARTEMENT A LOUER,15000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68632d5f261b5_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,1,,,,Location,,,,
mauri-home.com,APPARTEMENT A LOUER MEUBLE,20000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68937c11d24e2_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,,
mauri-home.com,VILLA TRIPLEX HAUT STANDING AVEC PISCINE A LOUER,150000 MRU,,Tevragh Zeina,600 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861c7bb0f7e4_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,,
menazel.org,مستودع للإيجار في قلب العاصمة – كبتال,20000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/816/conversions/IMG_20250816_123801-bigthumb.jpg,2026-02-27,Nouakchott,1,1,Non spécifié,Non spécifié,01k394jgn1pznavje2yf95btm5,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,للبيع : فندق - فرصة استثنائية في نواكشوط!,65000000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/421/conversions/h1-bigthumb.jpg,2026-02-27,Nouakchott,56,Non spécifié,Non spécifié,Non spécifié,01js9zh7eh6pmj4hf6fh0qskh3,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,"شقة مفروشةمستقلة, مريحة للإيجار في حي هادئ",2000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/806/conversions/WhatsApp-Image-2025-07-27-at-15.06.05-(1)-bigthumb.jpg,2026-02-27,Nouakchott,2,1,Non spécifié,Non spécifié,01k2akkvyj1dq5xp0jww1d2beb,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,فيلا للإيجارفي حي هادئ ومريح,100000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/814/conversions/WhatsApp-Video-2025-08-09-at-13.44.43-bigthumb.jpg,2026-02-27,Nouakchott,8,4,Non spécifié,Non spécifié,01k2am2dffnzg0x2pp1614jxjm,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,فرصة استثمارية مميزة في منطقة سكنية نشطة في مدريد!,400000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/798/conversions/IMG-20250721-WA0276-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01k0s9vt1e4gr2rb1jr4a0yfas,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,قطعة أرضية شاسعه للبيع في منطقة م سويت بالقرب من منتجع صباح,3000000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/796/conversions/msuit-331-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jzk5cyqs8dzp3ps7fdsja2zj,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,عمارة سكنية مميزة مكونة من 6 طوابق للإيجار – فرصة استثمارية رائعة!,1500000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/793/conversions/House-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jz131fz16mzdx5jq2dyr2va5,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,منزل للبيع في ملح (سكتير 2) – موقع مميز على شارع كبير,1150000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/572/conversions/WhatsApp-Image-2025-05-01-à-13.46.35_f042112c-bigthumb.jpg,2026-02-27,Nouakchott,4,2,Non spécifié,Non spécifié,01jt5z4zmjw321rrz2p8v1s7sc,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,أرض في القطاع 4. من تفرغ زينة,6300000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/1/conversions/WhatsApp-Image-2025-03-24-at-18.30.03-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jq6qyb49y68fvvmb2ez5ec1w,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,فرصة استثمارية: قطعة ارضية في تفرغ زينة منطقة سكتير 3,2450000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/791/conversions/IMG_5459-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jys046jypkeqeyeyzj3a8mmc,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,قطعة أرضية للبيع بسعر مناسب,2000000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/789/conversions/138-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jyh1hv1ksem640y1tt103rkb,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,شقة مفروشة في منطقة عين الطلح (أعلى گدروه الطينطان),1000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/779/conversions/79d8c4aa-f77a-45e2-977f-4459215cab19-bigthumb.jpg,2026-02-27,Nouakchott,3,2,Non spécifié,Non spécifié,01jyee1xxs2mkf5p5c3q9hm3q8,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,شقة مفروشة في منطقة عين الطلح (أعلى گدروه الطينطان),26000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/750/conversions/c309aaa6-8341-4fec-aff5-a7033d66b104-bigthumb.jpg,2026-02-27,Nouakchott,3,2,Non spécifié,Non spécifié,01jy96910ax90a451nhaxk2mty,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,للبيع دبلكسات راقية في موقع مميز F_Nord Secteur 3,7500000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/757/conversions/DJI_20250618181735_0077_D-bigthumb.jpg,2026-02-27,Nouakchott,5,2,Non spécifié,Non spécifié,01jyc5pvph5g8ra8e659bqq9h4,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,9 شقق صغيرة– مناسبة للسكن أو كمكاتب,100000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/736/conversions/510475007_122137899776764847_5836758117420797243_n-bigthumb.jpg,2026-02-27,Nouakchott,9,9,Non spécifié,Non spécifié,01jy71w7gw4b51ef3yhhwmmc9x,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,مبنى مميز في تفرغ زينة îlot K مخصص للمكاتب أو عيادة طبية أو مدرسة خاصة,100000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/715/conversions/DJI_20250612115032_0023_D-bigthumb.jpg,2026-02-27,Nouakchott,24,2,Non spécifié,Non spécifié,01jy6kx7819x9gj9z0te89rqp7,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,قطعة أرضية مميزة في حي H3 – Teyaret,1800000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/714/conversions/Screenshot-2025-06-20-115830-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jy6cwgprkkfj9389gknsp6bp,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,قطعة أرضية مميزة في حي Secteur 2 – تفرغ زينة,4200000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/713/conversions/IMG_5398-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jy52135dd7pbfbagb2krkm0b,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,مستودع للإيجار في قلب العاصمة – كبتال,20000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/816/conversions/IMG_20250816_123801-bigthumb.jpg,2026-02-27,Nouakchott,1,1,Non spécifié,Non spécifié,01k394jgn1pznavje2yf95btm5,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,للبيع : فندق - فرصة استثنائية في نواكشوط!,65000000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/421/conversions/h1-bigthumb.jpg,2026-02-27,Nouakchott,56,Non spécifié,Non spécifié,Non spécifié,01js9zh7eh6pmj4hf6fh0qskh3,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,"شقة مفروشةمستقلة, مريحة للإيجار في حي هادئ",2000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/806/conversions/WhatsApp-Image-2025-07-27-at-15.06.05-(1)-bigthumb.jpg,2026-02-27,Nouakchott,2,1,Non spécifié,Non spécifié,01k2akkvyj1dq5xp0jww1d2beb,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,فيلا للإيجارفي حي هادئ ومريح,100000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/814/conversions/WhatsApp-Video-2025-08-09-at-13.44.43-bigthumb.jpg,2026-02-27,Nouakchott,8,4,Non spécifié,Non spécifié,01k2am2dffnzg0x2pp1614jxjm,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,فرصة استثمارية مميزة في منطقة سكنية نشطة في مدريد!,400000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/798/conversions/IMG-20250721-WA0276-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01k0s9vt1e4gr2rb1jr4a0yfas,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,قطعة أرضية شاسعه للبيع في منطقة م سويت بالقرب من منتجع صباح,3000000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/796/conversions/msuit-331-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jzk5cyqs8dzp3ps7fdsja2zj,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,عمارة سكنية مميزة مكونة من 6 طوابق للإيجار – فرصة استثمارية رائعة!,1500000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/793/conversions/House-bigthumb.jpg,2026-02-27,Nouakchott,Non spécifié,Non spécifié,Non spécifié,Non spécifié,01jz131fz16mzdx5jq2dyr2va5,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
menazel.org,منزل للبيع في ملح (سكتير 2) – موقع مميز على شارع كبير,1150000 MRU,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifié,Non spécifiée,1.0,https://menazel.org/api/media/572/conversions/WhatsApp-Image-2025-05-01-à-13.46.35_f042112c-bigthumb.jpg,2026-02-27,Nouakchott,4,2,Non spécifié,Non spécifié,01jt5z4zmjw321rrz2p8v1s7sc,Non spécifié,Non spécifié,Non spécifié,Non spécifié,
